Layer name;Wed_Mar_24_02_11_55_2004---Sat_Apr_24_00_30_38_2004;Wed_Mar_24_02_11_55_2004---Sat_Apr_24_00_30_38_2004;Wed_Mar_24_02_11_55_2004---Sat_Apr_24_00_30_38_2004;Sat_Apr_24_00_57_38_2004---Mon_May_24_21_44_12_2004;Sat_Apr_24_00_57_38_2004---Mon_May_24_21_44_12_2004;Sat_Apr_24_00_57_38_2004---Mon_May_24_21_44_12_2004;Mon_May_24_21_48_09_2004---Thu_Jun_24_18_43_14_2004;Mon_May_24_21_48_09_2004---Thu_Jun_24_18_43_14_2004;Mon_May_24_21_48_09_2004---Thu_Jun_24_18_43_14_2004;Thu_Jun_24_21_25_43_2004---Sun_Jul_25_15_52_25_2004;Thu_Jun_24_21_25_43_2004---Sun_Jul_25_15_52_25_2004;Thu_Jun_24_21_25_43_2004---Sun_Jul_25_15_52_25_2004;Sun_Jul_25_16_22_15_2004---Wed_Aug_25_13_23_15_2004;Sun_Jul_25_16_22_15_2004---Wed_Aug_25_13_23_15_2004;Sun_Jul_25_16_22_15_2004---Wed_Aug_25_13_23_15_2004;Wed_Aug_25_15_03_21_2004---Sat_Sep_25_10_18_52_2004;Wed_Aug_25_15_03_21_2004---Sat_Sep_25_10_18_52_2004;Wed_Aug_25_15_03_21_2004---Sat_Sep_25_10_18_52_2004;Sat_Sep_25_16_29_27_2004---Tue_Oct_26_07_52_22_2004;Sat_Sep_25_16_29_27_2004---Tue_Oct_26_07_52_22_2004;Sat_Sep_25_16_29_27_2004---Tue_Oct_26_07_52_22_2004
747;0.0;0.0;0.0;7.0;7.0;0.7;3.0;3.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
758;0.0;0.0;0.0;8.0;7.0;0.5;7.0;6.0;0.429;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
759;0.0;0.0;0.0;4.0;4.0;0.571;3.0;3.0;0.429;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
760;0.0;0.0;0.0;3.0;2.0;0.5;2.0;1.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
761;0.0;0.0;0.0;2.0;1.0;0.059;16.0;15.0;0.882;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
762;0.0;0.0;0.0;12.0;12.0;0.857;2.0;2.0;0.143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
763;0.0;0.0;0.0;2.0;2.0;0.333;4.0;4.0;0.667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
764;0.0;0.0;0.0;2.0;2.0;0.667;1.0;1.0;0.333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
765;0.0;0.0;0.0;3.0;3.0;0.75;1.0;1.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
766;0.0;0.0;0.0;5.0;4.0;0.25;12.0;11.0;0.688;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
767;0.0;0.0;0.0;7.0;6.0;0.75;2.0;1.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
768;0.0;0.0;0.0;2.0;2.0;0.25;6.0;6.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
769;0.0;0.0;0.0;6.0;6.0;0.857;1.0;1.0;0.143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
770;0.0;0.0;0.0;26.0;26.0;0.897;3.0;3.0;0.103;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
771;0.0;0.0;0.0;2.0;2.0;0.25;6.0;6.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
772;0.0;0.0;0.0;3.0;2.0;0.1;18.0;17.0;0.85;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
773;0.0;0.0;0.0;10.0;8.0;0.667;4.0;2.0;0.167;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
774;0.0;0.0;0.0;2.0;1.0;0.333;2.0;1.0;0.333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
775;0.0;0.0;0.0;2.0;2.0;0.667;1.0;1.0;0.333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
776;0.0;0.0;0.0;15.0;14.0;0.824;3.0;2.0;0.118;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
777;0.0;0.0;0.0;3.0;2.0;0.133;13.0;12.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
778;0.0;0.0;0.0;13.0;13.0;0.867;2.0;2.0;0.133;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
779;0.0;0.0;0.0;14.0;13.0;0.565;10.0;9.0;0.391;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
780;0.0;0.0;0.0;9.0;8.0;0.8;2.0;1.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
781;0.0;0.0;0.0;19.0;18.0;0.9;2.0;1.0;0.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
782;0.0;0.0;0.0;8.0;8.0;0.667;4.0;4.0;0.333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
783;0.0;0.0;0.0;2.0;1.0;0.25;3.0;2.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
784;0.0;0.0;0.0;14.0;14.0;0.933;1.0;1.0;0.067;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
785;0.0;0.0;0.0;11.0;11.0;0.846;2.0;2.0;0.154;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
786;0.0;0.0;0.0;4.0;4.0;0.8;1.0;1.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
787;0.0;0.0;0.0;5.0;5.0;0.833;1.0;1.0;0.167;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
788;0.0;0.0;0.0;2.0;2.0;0.5;2.0;2.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
789;0.0;0.0;0.0;1.0;1.0;0.333;2.0;2.0;0.667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
790;0.0;0.0;0.0;1.0;1.0;0.333;2.0;2.0;0.667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
791;0.0;0.0;0.0;9.0;9.0;0.9;1.0;1.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
792;0.0;0.0;0.0;1.0;1.0;0.125;7.0;7.0;0.875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
793;0.0;0.0;0.0;1.0;1.0;0.5;1.0;1.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
794;0.0;0.0;0.0;1.0;1.0;0.2;4.0;4.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
795;0.0;0.0;0.0;7.0;7.0;0.467;8.0;8.0;0.533;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
796;0.0;0.0;0.0;1.0;1.0;0.125;7.0;7.0;0.875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
797;0.0;0.0;0.0;1.0;1.0;0.333;2.0;2.0;0.667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
798;0.0;0.0;0.0;2.0;2.0;0.5;2.0;2.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
800;0.0;0.0;0.0;8.0;8.0;0.8;2.0;2.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
801;0.0;0.0;0.0;9.0;9.0;0.692;4.0;4.0;0.308;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
802;0.0;0.0;0.0;2.0;2.0;0.4;3.0;3.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
803;0.0;0.0;0.0;1.0;0.0;0.0;12.0;11.0;0.917;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
804;0.0;0.0;0.0;3.0;2.0;0.333;4.0;3.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
805;0.0;0.0;0.0;26.0;25.0;0.263;70.0;69.0;0.726;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
806;0.0;0.0;0.0;2.0;1.0;0.2;4.0;3.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
807;0.0;0.0;0.0;8.0;7.0;0.778;2.0;1.0;0.111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
808;0.0;0.0;0.0;11.0;11.0;0.611;7.0;7.0;0.389;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
809;0.0;0.0;0.0;2.0;2.0;0.667;1.0;1.0;0.333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
810;0.0;0.0;0.0;3.0;3.0;0.6;2.0;2.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
811;0.0;0.0;0.0;10.0;8.0;0.242;25.0;23.0;0.697;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
812;0.0;0.0;0.0;4.0;2.0;0.4;3.0;1.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
813;0.0;0.0;0.0;5.0;5.0;0.833;1.0;1.0;0.167;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
814;0.0;0.0;0.0;13.0;12.0;0.857;2.0;1.0;0.071;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
819;0.0;0.0;0.0;3.0;2.0;0.286;5.0;4.0;0.571;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
820;0.0;0.0;0.0;34.0;33.0;0.943;2.0;1.0;0.029;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
823;0.0;0.0;0.0;26.0;25.0;0.781;7.0;6.0;0.188;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
824;0.0;0.0;0.0;2.0;2.0;0.667;1.0;1.0;0.333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
825;0.0;0.0;0.0;3.0;2.0;0.4;3.0;2.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
826;0.0;0.0;0.0;2.0;2.0;0.667;1.0;1.0;0.333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
827;0.0;0.0;0.0;2.0;1.0;0.071;13.0;12.0;0.857;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
828;0.0;0.0;0.0;2.0;2.0;0.667;1.0;1.0;0.333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
829;0.0;0.0;0.0;9.0;9.0;0.818;2.0;2.0;0.182;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
830;0.0;0.0;0.0;2.0;1.0;0.25;3.0;2.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
831;0.0;0.0;0.0;4.0;3.0;0.5;3.0;2.0;0.333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
832;0.0;0.0;0.0;2.0;1.0;0.167;5.0;4.0;0.667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
833;0.0;0.0;0.0;6.0;5.0;0.714;2.0;1.0;0.143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
834;0.0;0.0;0.0;19.0;18.0;0.692;8.0;7.0;0.269;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
835;0.0;0.0;0.0;16.0;16.0;0.842;3.0;3.0;0.158;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
836;0.0;0.0;0.0;7.0;7.0;0.7;3.0;3.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
837;0.0;0.0;0.0;11.0;10.0;0.714;4.0;3.0;0.214;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
838;0.0;0.0;0.0;15.0;14.0;0.667;7.0;6.0;0.286;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
839;0.0;0.0;0.0;1.0;1.0;0.2;4.0;4.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
840;0.0;0.0;0.0;4.0;3.0;0.13;20.0;19.0;0.826;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
841;0.0;0.0;0.0;2.0;1.0;0.25;3.0;2.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
842;0.0;0.0;0.0;2.0;2.0;0.667;1.0;1.0;0.333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
843;0.0;0.0;0.0;2.0;1.0;0.083;11.0;10.0;0.833;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
844;0.0;0.0;0.0;10.0;10.0;0.625;6.0;6.0;0.375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
845;0.0;0.0;0.0;109.0;109.0;0.982;2.0;2.0;0.018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
846;0.0;0.0;0.0;3.0;2.0;0.118;15.0;14.0;0.824;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
847;0.0;0.0;0.0;4.0;4.0;0.8;1.0;1.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
848;0.0;0.0;0.0;14.0;14.0;0.824;3.0;3.0;0.176;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
849;0.0;0.0;0.0;3.0;3.0;0.6;2.0;2.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
850;0.0;0.0;0.0;12.0;12.0;0.923;1.0;1.0;0.077;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
851;0.0;0.0;0.0;1.0;0.0;0.0;7.0;6.0;0.857;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
852;0.0;0.0;0.0;6.0;6.0;0.667;3.0;3.0;0.333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
853;0.0;0.0;0.0;20.0;19.0;0.475;21.0;20.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
854;0.0;0.0;0.0;1.0;1.0;0.5;1.0;1.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
855;0.0;0.0;0.0;24.0;23.0;0.92;2.0;1.0;0.04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
856;0.0;0.0;0.0;2.0;2.0;0.118;15.0;15.0;0.882;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
857;0.0;0.0;0.0;16.0;16.0;0.941;1.0;1.0;0.059;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
858;0.0;0.0;0.0;4.0;4.0;0.667;2.0;2.0;0.333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
859;0.0;0.0;0.0;11.0;10.0;0.833;2.0;1.0;0.083;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
860;0.0;0.0;0.0;2.0;1.0;0.143;6.0;5.0;0.714;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
861;0.0;0.0;0.0;2.0;1.0;0.042;23.0;22.0;0.917;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
862;0.0;0.0;0.0;3.0;3.0;0.75;1.0;1.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
863;0.0;0.0;0.0;5.0;4.0;0.182;18.0;17.0;0.773;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
864;0.0;0.0;0.0;4.0;3.0;0.5;3.0;2.0;0.333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
865;0.0;0.0;0.0;12.0;12.0;0.8;3.0;3.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
866;0.0;0.0;0.0;3.0;3.0;0.75;1.0;1.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
867;0.0;0.0;0.0;8.0;8.0;0.889;1.0;1.0;0.111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
868;0.0;0.0;0.0;2.0;1.0;0.25;3.0;2.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
869;0.0;0.0;0.0;2.0;1.0;0.111;8.0;7.0;0.778;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
870;0.0;0.0;0.0;10.0;10.0;0.833;2.0;2.0;0.167;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
871;0.0;0.0;0.0;5.0;4.0;0.571;3.0;2.0;0.286;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
872;0.0;0.0;0.0;12.0;11.0;0.324;23.0;22.0;0.647;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
873;0.0;0.0;0.0;18.0;17.0;0.586;12.0;11.0;0.379;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
874;0.0;0.0;0.0;5.0;5.0;0.833;1.0;1.0;0.167;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
875;0.0;0.0;0.0;3.0;3.0;0.6;2.0;2.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
876;0.0;0.0;0.0;5.0;5.0;0.5;5.0;5.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
877;0.0;0.0;0.0;10.0;10.0;0.714;4.0;4.0;0.286;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
878;0.0;0.0;0.0;1.0;1.0;0.25;3.0;3.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
879;0.0;0.0;0.0;2.0;1.0;0.143;6.0;5.0;0.714;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
880;0.0;0.0;0.0;37.0;36.0;0.947;2.0;1.0;0.026;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
881;0.0;0.0;0.0;18.0;17.0;0.895;2.0;1.0;0.053;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
882;0.0;0.0;0.0;2.0;1.0;0.143;6.0;5.0;0.714;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
883;0.0;0.0;0.0;3.0;3.0;0.6;2.0;2.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
884;0.0;0.0;0.0;10.0;9.0;0.818;2.0;1.0;0.091;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
885;0.0;0.0;0.0;33.0;32.0;0.941;2.0;1.0;0.029;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
886;0.0;0.0;0.0;7.0;7.0;0.875;1.0;1.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
887;0.0;0.0;0.0;3.0;2.0;0.5;2.0;1.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
888;0.0;0.0;0.0;17.0;17.0;0.85;3.0;3.0;0.15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
890;0.0;0.0;0.0;2.0;2.0;0.667;1.0;1.0;0.333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
891;0.0;0.0;0.0;6.0;6.0;0.857;1.0;1.0;0.143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
892;0.0;0.0;0.0;25.0;23.0;0.852;4.0;2.0;0.074;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
893;0.0;0.0;0.0;7.0;7.0;0.875;1.0;1.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
894;0.0;0.0;0.0;10.0;10.0;0.909;1.0;1.0;0.091;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
895;0.0;0.0;0.0;8.0;7.0;0.778;2.0;1.0;0.111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
896;0.0;0.0;0.0;34.0;30.0;0.242;94.0;90.0;0.726;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
897;0.0;0.0;0.0;10.0;10.0;0.833;2.0;2.0;0.167;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
898;0.0;0.0;0.0;7.0;6.0;0.429;8.0;7.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
899;0.0;0.0;0.0;2.0;1.0;0.333;2.0;1.0;0.333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
900;0.0;0.0;0.0;14.0;14.0;0.933;1.0;1.0;0.067;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
901;0.0;0.0;0.0;4.0;4.0;0.8;1.0;1.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
902;0.0;0.0;0.0;2.0;2.0;0.667;1.0;1.0;0.333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
903;0.0;0.0;0.0;1.0;0.0;0.0;23.0;22.0;0.957;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
904;0.0;0.0;0.0;3.0;2.0;0.4;3.0;2.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
905;0.0;0.0;0.0;2.0;2.0;0.667;1.0;1.0;0.333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
906;0.0;0.0;0.0;19.0;19.0;0.95;1.0;1.0;0.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
907;0.0;0.0;0.0;28.0;27.0;0.931;2.0;1.0;0.034;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
908;0.0;0.0;0.0;7.0;7.0;0.7;3.0;3.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
909;0.0;0.0;0.0;1.0;1.0;0.333;2.0;2.0;0.667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
910;0.0;0.0;0.0;4.0;4.0;0.8;1.0;1.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
911;0.0;0.0;0.0;3.0;3.0;0.75;1.0;1.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
912;0.0;0.0;0.0;1.0;1.0;0.5;1.0;1.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
913;0.0;0.0;0.0;2.0;1.0;0.056;17.0;16.0;0.889;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
914;0.0;0.0;0.0;19.0;19.0;0.905;2.0;2.0;0.095;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
915;0.0;0.0;0.0;2.0;2.0;0.667;1.0;1.0;0.333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
916;0.0;0.0;0.0;1.0;1.0;0.25;3.0;3.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
917;0.0;0.0;0.0;14.0;14.0;0.933;1.0;1.0;0.067;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
